-1.452285712454918e-01 -9.893981312363558e-01 1.004335346302091e-11
-1.394626571364885e-01 -9.397231613498808e-01 2.582317141461133e-01
-1.684957179905688e-01 -9.380793030279212e-01 2.405932517207797e-01
-1.244954550310848e-01 -9.662835226840772e-01 1.336416061881604e-01
-1.552894841180544e-01 -9.156971516366218e-01 3.633722126371265e-01
-1.131138261952867e-01 -9.935820360309774e-01 -1.604675783134810e-12
-1.233660947325755e-01 -9.155550836822471e-01 3.905856548350266e-01
-1.072954899282745e-01 -9.408400025757927e-01 2.759043327091218e-01
-1.403318494154228e-01 -8.885347287084792e-01 5.029108510002642e-01
-1.725581483097574e-01 -8.891040911244933e-01 4.707091602831464e-01
-1.896880916067439e-01 -8.618200393250555e-01 5.684748332642232e-01
-1.573136419396737e-01 -8.609487759479753e-01 6.038844974722017e-01
-1.742951340997775e-01 -8.333734159656817e-01 6.882641170541290e-01
-1.912764539890998e-01 -8.058041313628687e-01 7.543839592434838e-01
-2.236495235875438e-01 -8.067240648658712e-01 7.194456136632168e-01
-9.400544956943152e-02 -9.676078462624970e-01 1.454396513530850e-01
-8.088044036140657e-02 -9.967238104745693e-01 -1.341932087714313e-11
-1.079586589103696e-01 -8.876190591527925e-01 5.310548299426783e-01
-9.094004461040371e-02 -9.145101326514179e-01 4.167520972683440e-01
-7.576809636231982e-02 -9.416855137076916e-01 2.888812444280285e-01
-1.249402664813277e-01 -8.600396290389699e-01 6.336420724196958e-01
-1.419218334682490e-01 -8.324616301801909e-01 7.184752845114017e-01
-1.589033345061107e-01 -8.048859571108570e-01 7.836562824828593e-01
-1.758848271225160e-01 -7.773105810364103e-01 8.281308707278897e-01
-1.928663523759783e-01 -7.497340539687287e-01 8.516792737407934e-01
-2.252394736089638e-01 -7.506521665045720e-01 8.289161796329167e-01
-6.272279265071706e-02 -9.710672504351021e-01 1.413325848780161e-01
-4.856222211445064e-02 -9.988201592795906e-01 3.052799573533027e-13
-9.256708274028040e-02 -8.591237209407755e-01 6.576909889198667e-01
