-1.452285712454918e-01 -9.893981312363558e-01 -1.160067998888568e-15
-1.394626571364885e-01 -9.397231613498808e-01 -1.749522162064867e-01
-1.684957179905688e-01 -9.380793030279212e-01 -1.472315782377600e-01
-1.244954550310848e-01 -9.662835226840772e-01 -9.524066795875928e-02
-1.552894841180544e-01 -9.156971516366218e-01 -2.315785119943528e-01
-1.131138261952867e-01 -9.935820360309774e-01 1.826096990164878e-16
-1.233660947325755e-01 -9.155550836822471e-01 -2.771788367665625e-01
-1.072954899282745e-01 -9.408400025757927e-01 -2.051423016822656e-01
-1.403318494154228e-01 -8.885347287084792e-01 -3.366865938831951e-01
-1.725581483097574e-01 -8.891040911244933e-01 -2.768488438681641e-01
-1.896880916067439e-01 -8.618200393250555e-01 -3.037208857091521e-01
-1.573136419396737e-01 -8.609487759479753e-01 -3.769690954240218e-01
-1.742951340997775e-01 -8.333734159656817e-01 -3.941676480723971e-01
-1.912764539890998e-01 -8.058041313628687e-01 -3.871501563381260e-01
-2.236495235875438e-01 -8.067240648658712e-01 -2.901808202241519e-01
-9.400544956943152e-02 -9.676078462624970e-01 -1.119430673743687e-01
-8.088044036140657e-02 -9.967238104745693e-01 1.525298580287755e-15
-1.079586589103696e-01 -8.876190591527925e-01 -3.950848145046826e-01
-9.094004461040371e-02 -9.145101326514179e-01 -3.234137915146014e-01
-7.576809636231982e-02 -9.416855137076916e-01 -2.315556309700669e-01
-1.249402664813277e-01 -8.600396290389699e-01 -4.485534376572292e-01
-1.419218334682490e-01 -8.324616301801909e-01 -4.788695577433641e-01
-1.589033345061107e-01 -8.048859571108570e-01 -4.845395405021073e-01
-1.758848271225160e-01 -7.773105810364103e-01 -4.649511332610312e-01
-1.928663523759783e-01 -7.497340539687287e-01 -4.204026129501775e-01
-2.252394736089638e-01 -7.506521665045720e-01 -3.005442006365309e-01
-6.272279265071706e-02 -9.710672504351021e-01 -1.160788980200823e-01
-4.856222211445064e-02 -9.988201592795906e-01 -4.067336481911767e-17
-9.256708274028040e-02 -8.591237209407755e-01 -5.155035973552441e-01
-7.558553523510511e-02 -8.867010327474375e-01 -4.485098539290170e-01
-5.855637690778539e-02 -9.142487356526292e-01 -3.613704181315073e-01
-4.162245766320635e-02 -9.418550413683591e-01 -2.569406873789224e-01
-1.095486434564044e-01 -8.315459432307795e-01 -5.595780866154259e-01
-1.265301735935842e-01 -8.039692439317014e-01 -5.788526946965076e-01
-1.435116993975724e-01 -7.763926974489164e-01 -5.723227366456232e-01
-1.604932223832247e-01 -7.488162503588428e-01 -5.398908758546225e-01
-1.774747602003697e-01 -7.212392802146251e-01 -4.823792486071495e-01
-1.944562980175144e-01 -6.936623100704072e-01 -4.015038256735859e-01
-2.268294236303839e-01 -6.945802681432719e-01 -2.620776462694603e-01
-3.042200420827860e-02 -9.714548291192548e-01 -1.284899799126515e-01
-1.641810348445450e-01 -4.745854180616607e-02 3.195091955194359e-02
-1.965541604574146e-01 -4.837649987903096e-02 3.789424080122363e-02
-1.619306880250302e-02 -9.998688836656321e-01 -2.755614973896139e-16
-7.717549138738555e-02 -8.306289181724802e-01 -6.332507085392242e-01
-6.019394776231556e-02 -8.582060931416065e-01 -5.751398139345036e-01
-4.321240786676542e-02 -8.857831365837934e-01 -4.946166731478656e-01
-2.624593498357061e-02 -9.133498567130052e-01 -3.947120981308290e-01
-1.065605252652259e-02 -9.414947373767348e-01 -2.757278370890939e-01
-9.415702113606574e-02 -8.030522325744119e-01 -6.667160813861382e-01
-1.111385589532105e-01 -7.754752624301949e-01 -6.741411439414816e-01
-1.281200967703554e-01 -7.478982922859778e-01 -6.550267912140803e-01
-1.451016345875003e-01 -7.203213221417604e-01 -6.097983176236020e-01
-1.620831724046447e-01 -6.927443519975429e-01 -5.397951996558868e-01
-1.790647102217890e-01 -6.651673818533255e-01 -4.472288538411545e-01
3.745748635020064e-03 -9.700869858648069e-01 -1.435681893821218e-01
-1.960462480389331e-01 -6.375904117091082e-01 -3.351099482250289e-01
-1.471994970274003e-01 -7.503551195038344e-02 5.621098153390678e-02
-1.318079092316754e-01 -4.654058373330126e-02 2.450642327013830e-02
1.619306880249910e-02 -9.998688836656322e-01 -3.372826418958707e-15
-4.480235950905249e-02 -8.297111810603065e-01 -6.971391187138449e-01
-6.178389552319575e-02 -8.021342745015456e-01 -7.450022367968731e-01
-2.782082029601913e-02 -8.572882004325600e-01 -6.251041866293753e-01
-1.083928216996856e-02 -8.848651814707460e-01 -5.314910906952459e-01
6.006510765463472e-03 -9.124898054687641e-01 -4.193247753574931e-01
2.231158779991090e-02 -9.403848749383893e-01 -2.914925689477273e-01
-7.876543334034085e-02 -7.745573043573294e-01 -7.669154698386657e-01
-9.574697115748597e-02 -7.469803342131125e-01 -7.619795989507462e-01
-1.127285089746310e-01 -7.194033640688955e-01 -7.302130252179875e-01
-1.297100467917754e-01 -6.918263939246782e-01 -6.725564831895474e-01
-1.466915846089197e-01 -6.642494237804607e-01 -5.908450434017041e-01
-1.636731224260641e-01 -6.366724536362434e-01 -4.877486520110214e-01
-1.625910848231251e-01 -1.035304401674656e-01 9.638201838484513e-02
-1.164163214359505e-01 -1.804565551621910e-02 2.000753196644275e-03
3.544155858450609e-02 -9.702861919918027e-01 -1.441529038449670e-01
-1.302179592102565e-01 -1.026124820946008e-01 6.608753210421649e-02
-1.148263714145313e-01 -7.411755387751809e-02 3.774723994786972e-02
-9.943478361880595e-02 -4.562262566043604e-02 1.633903056692521e-02
-1.779826726188500e-01 -1.320253683845478e-01 1.442784201236945e-01
-1.456095470059816e-01 -1.311074103116830e-01 1.009464486080443e-01
-8.404319582308090e-02 -1.712769744335433e-02 2.259162364688004e-03
-6.865160802735604e-02 1.136723077372786e-02 -4.297076675515178e-03
-8.563314584450062e-02 3.894420091794538e-02 -1.338599420535410e-02
4.856222211444584e-02 -9.988201592795909e-01 -2.958325923874094e-15
-1.242923217507106e-02 -8.287932836849689e-01 -7.488861832775834e-01
-2.941077022674981e-02 -8.012163052695626e-01 -8.109476644507477e-01
-4.639230772747159e-02 -7.736393462844635e-01 -8.474859680049879e-01
4.552305639742410e-03 -8.563702537469671e-01 -6.634470847802272e-01
2.153384353319403e-02 -8.839472265822074e-01 -5.575532557225371e-01
3.851538135628915e-02 -9.115241969362265e-01 -4.348111025179530e-01
5.461297758075782e-02 -9.398227433662135e-01 -2.957985884034106e-01
-6.337384554461677e-02 -7.460623761402471e-01 -8.572094691121106e-01
-8.035538336176153e-02 -7.184854059960304e-01 -8.397284694800141e-01
-9.733692117890637e-02 -6.909084358518128e-01 -7.955731792852848e-01
-1.143184589960503e-01 -6.633314657075955e-01 -7.261794985416927e-01
-1.312999968131947e-01 -6.357544955633783e-01 -6.338432295628296e-01
-1.482815346303394e-01 -6.081775254191611e-01 -5.216444199873753e-01
-5.326002023163102e-02 3.986215899081017e-02 -3.622603133449228e-03
6.733659817399383e-02 -9.685103278239979e-01 -1.478562726433643e-01
-9.784483359738845e-02 -1.016945240217358e-01 3.803596476981432e-02
-1.132364213931137e-01 -1.301894522388179e-01 6.046804672037646e-02
-8.245324580166274e-02 -7.319959580465314e-02 2.068014923705970e-02
-6.706165800593657e-02 -4.470466758757118e-02 8.466595512828266e-03
-1.286280091888384e-01 -1.586843804558997e-01 8.788158519696374e-02
-5.167007021021126e-02 -1.620973937048944e-02 1.364105072645130e-03
-3.627848241448649e-02 1.228518884659267e-02 -9.341089287643818e-04
-2.088689461876144e-02 4.078011706367503e-02 8.343961073615650e-04
-3.786843243590597e-02 6.835708720789239e-02 3.330158232378884e-03
8.088044036140267e-02 -9.967238104745695e-01 2.066312601615853e-16
1.994389348716839e-02 -8.278753273532068e-01 -7.866119675311123e-01
2.962355688893970e-03 -8.002983578744930e-01 -8.622599608506234e-01
-1.401918211460194e-02 -7.727213882115982e-01 -9.131432920698047e-01
-3.100071993174736e-02 -7.451444180673813e-01 -9.375959312456564e-01
3.692543132147639e-02 -8.554522981027008e-01 -6.886827316880092e-01
5.390696915009963e-02 -8.830292686516827e-01 -5.716854418409582e-01
7.088063322223803e-02 -9.103285597343862e-01 -4.408170572686935e-01
8.672696057298961e-02 -9.381441242213990e-01 -2.969327758416324e-01
-4.798225774889257e-02 -7.175674479231652e-01 -9.348288713925372e-01
-6.496379556603757e-02 -6.899904777789480e-01 -9.049601185558939e-01
-8.194533338318157e-02 -6.624135076347305e-01 -8.490137101075287e-01
-9.892687120032519e-02 -6.348365374905135e-01 -7.688875262412533e-01
-1.159084090174702e-01 -6.072595673462962e-01 -6.672909769205175e-01
-1.328899468346162e-01 -5.796825972020785e-01 -5.476548032487096e-01
-5.495306823036476e-03 6.927504528075726e-02 5.522412451403553e-03
2.528786876841356e-02 1.262649017149215e-01 1.836954501525832e-02
4.226940658555816e-02 9.868793157070407e-02 -5.448533580890967e-04
9.779542982986100e-02 -9.672649376104129e-01 -1.427115921896659e-01
-1.498714846517606e-01 -5.521056270578613e-01 -4.140162409947417e-01
-8.086329578024590e-02 -1.292714941659538e-01 2.475064851464471e-02
-6.547170798452059e-02 -1.007765659488710e-01 1.395468438794047e-02
-9.625488357597070e-02 -1.577664223830361e-01 3.918874403676081e-02
-5.008012018879433e-02 -7.228163773178867e-02 6.548238077279722e-03
-3.468853239306745e-02 -4.378670951470624e-02 2.167535374806753e-03
-1.929694459734164e-02 -1.529178129762428e-02 2.627607217854404e-04
-3.905356801616767e-03 1.320314691945761e-02 4.032081543954185e-05
1.148623099410818e-02 4.169807513653979e-02 5.069610979369536e-04
2.687781878983316e-02 7.019300335362193e-02 6.205678101688639e-04
1.131138261952828e-01 -9.935820360309778e-01 -1.035259549884990e-15
5.231701912393739e-02 -8.269573701232122e-01 -8.089807632261146e-01
3.533548131541150e-02 -7.993804002829483e-01 -8.971993780981423e-01
1.835394349826756e-02 -7.718034301387328e-01 -9.617263986663427e-01
1.372405681122293e-03 -7.442264599945161e-01 -1.000550653832381e+00
-1.560913213602332e-02 -7.166494898502995e-01 -1.012503119363982e+00
6.929855694649571e-02 -8.545343404583238e-01 -6.998537810658555e-01
8.628009476654018e-02 -8.821113107047541e-01 -5.732779196956741e-01
1.032548836571871e-01 -9.094502701469750e-01 -4.344476519427456e-01
1.202431704011417e-01 -9.372652510040248e-01 -2.842683543823372e-01
-3.259066995316866e-02 -6.890725197060826e-01 -9.972985503609647e-01
-4.957220777031314e-02 -6.614955495618658e-01 -9.555471207836648e-01
-6.655374558745723e-02 -6.339185794176490e-01 -8.887355119949080e-01
-8.353528340460188e-02 -6.063416092734315e-01 -7.991780172516437e-01
-1.005168212217482e-01 -5.787646391292139e-01 -6.899393683611219e-01
-1.174983590388939e-01 -5.511876689849954e-01 -5.647320402738274e-01
1.296639692544745e-01 -9.652636757954293e-01 -1.341814824212639e-01
-6.388175796310204e-02 -1.568484643101714e-01 -1.853251257731423e-03
-4.849017016737723e-02 -1.283535360930889e-01 -4.030281822151952e-03
-3.309858237165283e-02 -9.985860787600667e-02 -4.154515796343169e-03
-7.927334575882661e-02 -1.853433925272537e-01 2.879138622951857e-03
-1.770699457592557e-02 -7.136367965892387e-02 -2.899010385842942e-03
-2.315406780198159e-03 -4.286875144184119e-02 -1.147708090296464e-03
1.307618101552797e-02 -1.437382322475971e-02 3.238662517184069e-05
2.846776881125284e-02 1.412110499232235e-02 -4.688779218918247e-04
4.385935660697791e-02 4.261603320940440e-02 -3.606958658774946e-03
1.452285712454879e-01 -9.893981312363563e-01 -1.998681156372283e-15
8.469014474479424e-02 -8.260394123320128e-01 -8.152515128363772e-01
6.770860692672177e-02 -7.984624421550907e-01 -9.146415250938777e-01
5.072706911113633e-02 -7.708854720658670e-01 -9.917002800982032e-01
3.374553129399141e-02 -7.433085019216511e-01 -1.044110174901949e+00
1.676399347684543e-02 -7.157315317774348e-01 -1.070351891842093e+00
-2.175443402998074e-04 -6.881545616332180e-01 -1.069756681560659e+00
1.016716825619852e-01 -8.536163824778615e-01 -6.965670792226791e-01
1.186532203795684e-01 -8.811933526374776e-01 -5.622413064074593e-01
1.356347581968375e-01 -9.087703227859980e-01 -4.164214342680916e-01
1.530716062016211e-01 -9.368106849599486e-01 -2.609225970383859e-01
-1.719908215744504e-02 -6.605775914890014e-01 -1.042529883253884e+00
-3.418061997458938e-02 -6.330006213447847e-01 -9.897447693159541e-01
-5.116215779173441e-02 -6.054236512005672e-01 -9.133068639075947e-01
-6.814369560888012e-02 -5.778466810563500e-01 -8.158899588257241e-01
-8.512523342602725e-02 -5.502697109121326e-01 -7.008460860701566e-01
-1.021067712431717e-01 -5.226927407679151e-01 -5.720926618761216e-01
